"county","NAME","RESP_DATE","CRRALL","CRRINT","DRRALL","DRRINT"
"001","Adams County","2020-04-01",0.404,0.384,0.028,0.027
"003","Alamosa County","2020-04-01",0.321,0.266,0.019,0.016
"005","Arapahoe County","2020-04-01",0.453,0.439,0.027,0.027
"007","Archuleta County","2020-04-01",0.18,0.179,0.014,0.014
"009","Baca County","2020-04-01",0.256,0.089,0.015,0.007
"011","Bent County","2020-04-01",0.392,0.128,0.018,0.007
"013","Boulder County","2020-04-01",0.47,0.468,0.024,0.024
"014","Broomfield County","2020-04-01",0.47,0.468,0.024,0.024
"015","Chaffee County","2020-04-01",0.317,0.301,0.017,0.016
"017","Cheyenne County","2020-04-01",0.089,0.034,0.006,0.005
"019","Clear Creek County","2020-04-01",0.226,0.225,0.016,0.016
"021","Conejos County","2020-04-01",0.118,0.046,0.01,0.007
"023","Costilla County","2020-04-01",0.041,0.024,0.008,0.008
"025","Crowley County","2020-04-01",0.328,0.094,0.017,0.006
"027","Custer County","2020-04-01",0.148,0.147,0.013,0.013
"029","Delta County","2020-04-01",0.403,0.203,0.023,0.012
"031","Denver County","2020-04-01",0.4,0.382,0.025,0.024
"033","Dolores County","2020-04-01",0.08,0.054,0.015,0.015
"035","Douglas County","2020-04-01",0.489,0.488,0.027,0.026
"037","Eagle County","2020-04-01",0.098,0.098,0.008,0.008
"039","Elbert County","2020-04-01",0.436,0.415,0.029,0.028
"041","El Paso County","2020-04-01",0.445,0.436,0.022,0.022
"043","Fremont County","2020-04-01",0.419,0.265,0.016,0.012
"045","Garfield County","2020-04-01",0.371,0.367,0.02,0.02
"047","Gilpin County","2020-04-01",0.228,0.228,0.017,0.017
"049","Grand County","2020-04-01",0.023,0.023,0.006,0.006
"051","Gunnison County","2020-04-01",0.168,0.167,0.009,0.009
"053","Hinsdale County","2020-04-01",0.026,0.026,0,0
"055","Huerfano County","2020-04-01",0.182,0.097,0.011,0.007
"057","Jackson County","2020-04-01",0.032,0.019,0.002,0.002
"059","Jefferson County","2020-04-01",0.485,0.479,0.026,0.026
"061","Kiowa County","2020-04-01",0.218,0.095,0.031,0.028
"063","Kit Carson County","2020-04-01",0.296,0.249,0.02,0.018
"065","Lake County","2020-04-01",0.242,0.239,0.016,0.016
"067","La Plata County","2020-04-01",0.295,0.293,0.024,0.024
"069","Larimer County","2020-04-01",0.421,0.417,0.022,0.022
"071","Las Animas County","2020-04-01",0.292,0.13,0.017,0.011
"073","Lincoln County","2020-04-01",0.188,0.099,0.017,0.01
"075","Logan County","2020-04-01",0.426,0.308,0.024,0.02
"077","Mesa County","2020-04-01",0.436,0.418,0.023,0.022
"079","Mineral County","2020-04-01",0.065,0.062,0.007,0.007
"081","Moffat County","2020-04-01",0.299,0.284,0.022,0.022
"083","Montezuma County","2020-04-01",0.341,0.337,0.022,0.022
"085","Montrose County","2020-04-01",0.401,0.313,0.023,0.019
"087","Morgan County","2020-04-01",0.369,0.329,0.027,0.025
"089","Otero County","2020-04-01",0.37,0.24,0.022,0.017
"091","Ouray County","2020-04-01",0.218,0.216,0.012,0.011
"093","Park County","2020-04-01",0.14,0.14,0.01,0.01
"095","Phillips County","2020-04-01",0.451,0.333,0.025,0.016
"097","Pitkin County","2020-04-01",0.167,0.166,0.011,0.011
"099","Prowers County","2020-04-01",0.29,0.202,0.014,0.011
"101","Pueblo County","2020-04-01",0.396,0.287,0.02,0.016
"103","Rio Blanco County","2020-04-01",0.205,0.203,0.018,0.018
"105","Rio Grande County","2020-04-01",0.298,0.164,0.02,0.013
"107","Routt County","2020-04-01",0.142,0.141,0.012,0.012
"109","Saguache County","2020-04-01",0.084,0.043,0.006,0.006
"111","San Juan County","2020-04-01",0.032,0.032,0.002,0.002
"113","San Miguel County","2020-04-01",0.093,0.092,0.01,0.01
"115","Sedgwick County","2020-04-01",0.37,0.133,0.015,0.005
"117","Summit County","2020-04-01",0.086,0.085,0.009,0.009
"119","Teller County","2020-04-01",0.297,0.295,0.016,0.016
"121","Washington County","2020-04-01",0.399,0.133,0.028,0.011
"123","Weld County","2020-04-01",0.39,0.369,0.023,0.022
"125","Yuma County","2020-04-01",0.462,0.166,0.024,0.01
"001","Adams County","2020-03-31",0.376,0.357,0.021,0.021
"003","Alamosa County","2020-03-31",0.302,0.25,0.01,0.01
"005","Arapahoe County","2020-03-31",0.426,0.412,0.021,0.021
"007","Archuleta County","2020-03-31",0.166,0.165,0.01,0.01
"009","Baca County","2020-03-31",0.241,0.082,0.009,0.007
"011","Bent County","2020-03-31",0.374,0.121,0.006,0.006
"013","Boulder County","2020-03-31",0.446,0.444,0.021,0.021
"014","Broomfield County","2020-03-31",0.446,0.444,0.021,0.02
"015","Chaffee County","2020-03-31",0.299,0.285,0.014,0.013
"017","Cheyenne County","2020-03-31",0.082,0.029,0.001,0.001
"019","Clear Creek County","2020-03-31",0.21,0.209,0.01,0.01
"021","Conejos County","2020-03-31",0.108,0.039,0.006,0.006
"023","Costilla County","2020-03-31",0.033,0.016,0.003,0.003
"025","Crowley County","2020-03-31",0.311,0.088,0.004,0.004
"027","Custer County","2020-03-31",0.136,0.134,0.009,0.009
"029","Delta County","2020-03-31",0.38,0.191,0.015,0.01
"031","Denver County","2020-03-31",0.376,0.358,0.019,0.019
"033","Dolores County","2020-03-31",0.064,0.039,0.003,0.003
"035","Douglas County","2020-03-31",0.463,0.461,0.023,0.022
"037","Eagle County","2020-03-31",0.09,0.09,0.006,0.006
"039","Elbert County","2020-03-31",0.407,0.387,0.019,0.019
"041","El Paso County","2020-03-31",0.423,0.414,0.017,0.017
"043","Fremont County","2020-03-31",0.403,0.253,0.012,0.011
"045","Garfield County","2020-03-31",0.351,0.347,0.017,0.017
"047","Gilpin County","2020-03-31",0.211,0.21,0.011,0.011
"049","Grand County","2020-03-31",0.017,0.017,0.001,0.001
"051","Gunnison County","2020-03-31",0.159,0.159,0.008,0.008
"053","Hinsdale County","2020-03-31",0.026,0.026,0.001,0.001
"055","Huerfano County","2020-03-31",0.171,0.09,0.006,0.006
"057","Jackson County","2020-03-31",0.03,0.017,0.002,0.002
"059","Jefferson County","2020-03-31",0.459,0.453,0.021,0.02
"061","Kiowa County","2020-03-31",0.187,0.067,0.01,0.01
"063","Kit Carson County","2020-03-31",0.277,0.231,0.012,0.012
"065","Lake County","2020-03-31",0.226,0.223,0.01,0.01
"067","La Plata County","2020-03-31",0.27,0.269,0.019,0.019
"069","Larimer County","2020-03-31",0.399,0.395,0.018,0.018
"071","Las Animas County","2020-03-31",0.274,0.119,0.009,0.008
"073","Lincoln County","2020-03-31",0.171,0.089,0.007,0.006
"075","Logan County","2020-03-31",0.403,0.288,0.014,0.014
"077","Mesa County","2020-03-31",0.413,0.396,0.02,0.02
"079","Mineral County","2020-03-31",0.058,0.055,0.008,0.008
"081","Moffat County","2020-03-31",0.277,0.262,0.013,0.012
"083","Montezuma County","2020-03-31",0.319,0.315,0.019,0.019
"085","Montrose County","2020-03-31",0.379,0.295,0.02,0.017
"087","Morgan County","2020-03-31",0.342,0.304,0.02,0.02
"089","Otero County","2020-03-31",0.349,0.223,0.014,0.014
"091","Ouray County","2020-03-31",0.206,0.204,0.015,0.015
"093","Park County","2020-03-31",0.13,0.13,0.009,0.009
"095","Phillips County","2020-03-31",0.426,0.317,0.013,0.013
"097","Pitkin County","2020-03-31",0.155,0.155,0.01,0.01
"099","Prowers County","2020-03-31",0.276,0.191,0.009,0.009
"101","Pueblo County","2020-03-31",0.376,0.271,0.012,0.011
"103","Rio Blanco County","2020-03-31",0.187,0.185,0.012,0.012
"105","Rio Grande County","2020-03-31",0.279,0.151,0.012,0.012
"107","Routt County","2020-03-31",0.13,0.129,0.009,0.009
"109","Saguache County","2020-03-31",0.078,0.037,0.006,0.005
"111","San Juan County","2020-03-31",0.029,0.029,0.003,0.003
"113","San Miguel County","2020-03-31",0.083,0.082,0.018,0.018
"115","Sedgwick County","2020-03-31",0.356,0.127,0.006,0.005
"117","Summit County","2020-03-31",0.077,0.077,0.005,0.005
"119","Teller County","2020-03-31",0.281,0.28,0.013,0.013
"121","Washington County","2020-03-31",0.371,0.122,0.005,0.005
"123","Weld County","2020-03-31",0.367,0.347,0.018,0.018
"125","Yuma County","2020-03-31",0.439,0.156,0.009,0.009
"001","Adams County","2020-03-30",0.355,0.336,0.016,0.015
"003","Alamosa County","2020-03-30",0.292,0.24,0.012,0.008
"005","Arapahoe County","2020-03-30",0.405,0.392,0.017,0.016
"007","Archuleta County","2020-03-30",0.156,0.155,0.006,0.006
"009","Baca County","2020-03-30",0.233,0.075,0.017,0.004
"011","Bent County","2020-03-30",0.368,0.115,0.021,0.003
"013","Boulder County","2020-03-30",0.425,0.423,0.019,0.019
"014","Broomfield County","2020-03-30",0.425,0.423,0.018,0.018
"015","Chaffee County","2020-03-30",0.286,0.271,0.012,0.011
"017","Cheyenne County","2020-03-30",0.082,0.028,0.004,0.002
"019","Clear Creek County","2020-03-30",0.2,0.199,0.009,0.009
"021","Conejos County","2020-03-30",0.102,0.033,0.008,0.001
"023","Costilla County","2020-03-30",0.03,0.013,0.003,0.002
"025","Crowley County","2020-03-30",0.308,0.084,0.016,0.002
"027","Custer County","2020-03-30",0.127,0.125,0.003,0.003
"029","Delta County","2020-03-30",0.369,0.181,0.028,0.007
"031","Denver County","2020-03-30",0.357,0.34,0.015,0.014
"033","Dolores County","2020-03-30",0.061,0.036,0.004,0.001
"035","Douglas County","2020-03-30",0.44,0.439,0.021,0.021
"037","Eagle County","2020-03-30",0.085,0.084,0.006,0.006
"039","Elbert County","2020-03-30",0.388,0.368,0.016,0.015
"041","El Paso County","2020-03-30",0.406,0.396,0.015,0.015
"043","Fremont County","2020-03-30",0.392,0.242,0.019,0.009
"045","Garfield County","2020-03-30",0.333,0.33,0.015,0.015
"047","Gilpin County","2020-03-30",0.2,0.2,0.011,0.011
"049","Grand County","2020-03-30",0.016,0.016,0.002,0.002
"051","Gunnison County","2020-03-30",0.151,0.15,0.007,0.007
"053","Hinsdale County","2020-03-30",0.025,0.025,0,0
"055","Huerfano County","2020-03-30",0.165,0.084,0.011,0.005
"057","Jackson County","2020-03-30",0.028,0.015,0.002,0.001
"059","Jefferson County","2020-03-30",0.438,0.433,0.018,0.018
"061","Kiowa County","2020-03-30",0.178,0.057,0.011,0.002
"063","Kit Carson County","2020-03-30",0.265,0.22,0.008,0.006
"065","Lake County","2020-03-30",0.216,0.212,0.008,0.008
"067","La Plata County","2020-03-30",0.252,0.25,0.011,0.011
"069","Larimer County","2020-03-30",0.381,0.377,0.016,0.016
"071","Las Animas County","2020-03-30",0.265,0.111,0.019,0.004
"073","Lincoln County","2020-03-30",0.165,0.083,0.007,0.002
"075","Logan County","2020-03-30",0.388,0.274,0.014,0.009
"077","Mesa County","2020-03-30",0.393,0.376,0.016,0.015
"079","Mineral County","2020-03-30",0.05,0.048,0.002,0.001
"081","Moffat County","2020-03-30",0.264,0.25,0.011,0.011
"083","Montezuma County","2020-03-30",0.3,0.296,0.011,0.011
"085","Montrose County","2020-03-30",0.361,0.277,0.019,0.01
"087","Morgan County","2020-03-30",0.322,0.285,0.012,0.01
"089","Otero County","2020-03-30",0.335,0.21,0.017,0.007
"091","Ouray County","2020-03-30",0.191,0.19,0.008,0.008
"093","Park County","2020-03-30",0.121,0.12,0.007,0.007
"095","Phillips County","2020-03-30",0.413,0.303,0.018,0.015
"097","Pitkin County","2020-03-30",0.145,0.145,0.008,0.008
"099","Prowers County","2020-03-30",0.267,0.182,0.013,0.007
"101","Pueblo County","2020-03-30",0.364,0.26,0.018,0.01
"103","Rio Blanco County","2020-03-30",0.176,0.173,0.01,0.01
"105","Rio Grande County","2020-03-30",0.267,0.139,0.015,0.007
"107","Routt County","2020-03-30",0.121,0.121,0.006,0.006
"109","Saguache County","2020-03-30",0.073,0.032,0.002,0.001
"111","San Juan County","2020-03-30",0.026,0.026,0.002,0.002
"113","San Miguel County","2020-03-30",0.065,0.063,0.004,0.004
"115","Sedgwick County","2020-03-30",0.35,0.123,0.022,0.009
"117","Summit County","2020-03-30",0.071,0.071,0.004,0.004
"119","Teller County","2020-03-30",0.268,0.267,0.013,0.013
"121","Washington County","2020-03-30",0.366,0.117,0.022,0.004
"123","Weld County","2020-03-30",0.349,0.329,0.016,0.014
"125","Yuma County","2020-03-30",0.43,0.147,0.027,0.006
"001","Adams County","2020-03-29",0.339,0.321,0.016,0.016
"003","Alamosa County","2020-03-29",0.28,0.232,0.01,0.01
"005","Arapahoe County","2020-03-29",0.388,0.375,0.018,0.018
"007","Archuleta County","2020-03-29",0.15,0.149,0.007,0.007
"009","Baca County","2020-03-29",0.216,0.07,0.007,0.007
"011","Bent County","2020-03-29",0.347,0.112,0.005,0.005
"013","Boulder County","2020-03-29",0.406,0.404,0.019,0.019
"014","Broomfield County","2020-03-29",0.407,0.405,0.02,0.02
"015","Chaffee County","2020-03-29",0.274,0.261,0.01,0.01
"017","Cheyenne County","2020-03-29",0.078,0.027,0.001,0.001
"019","Clear Creek County","2020-03-29",0.191,0.19,0.011,0.011
"021","Conejos County","2020-03-29",0.094,0.032,0.002,0.002
"023","Costilla County","2020-03-29",0.028,0.011,0,0
"025","Crowley County","2020-03-29",0.292,0.082,0.007,0.005
"027","Custer County","2020-03-29",0.124,0.123,0.006,0.006
"029","Delta County","2020-03-29",0.342,0.173,0.009,0.009
"031","Denver County","2020-03-29",0.342,0.325,0.015,0.015
"033","Dolores County","2020-03-29",0.057,0.034,0.003,0.003
"035","Douglas County","2020-03-29",0.419,0.417,0.024,0.024
"037","Eagle County","2020-03-29",0.079,0.078,0.005,0.005
"039","Elbert County","2020-03-29",0.372,0.353,0.017,0.017
"041","El Paso County","2020-03-29",0.39,0.382,0.018,0.018
"043","Fremont County","2020-03-29",0.372,0.233,0.01,0.01
"045","Garfield County","2020-03-29",0.318,0.315,0.018,0.018
"047","Gilpin County","2020-03-29",0.189,0.189,0.01,0.01
"049","Grand County","2020-03-29",0.014,0.014,0.002,0.002
"051","Gunnison County","2020-03-29",0.145,0.144,0.008,0.008
"053","Hinsdale County","2020-03-29",0.025,0.025,0.001,0.001
"055","Huerfano County","2020-03-29",0.154,0.08,0.003,0.003
"057","Jackson County","2020-03-29",0.026,0.014,0.001,0.001
"059","Jefferson County","2020-03-29",0.42,0.415,0.021,0.021
"061","Kiowa County","2020-03-29",0.166,0.054,0.007,0.007
"063","Kit Carson County","2020-03-29",0.257,0.214,0.011,0.011
"065","Lake County","2020-03-29",0.208,0.204,0.012,0.012
"067","La Plata County","2020-03-29",0.241,0.239,0.01,0.01
"069","Larimer County","2020-03-29",0.365,0.361,0.019,0.019
"071","Las Animas County","2020-03-29",0.247,0.106,0.009,0.008
"073","Lincoln County","2020-03-29",0.158,0.08,0.002,0.002
"075","Logan County","2020-03-29",0.374,0.266,0.012,0.011
"077","Mesa County","2020-03-29",0.376,0.361,0.017,0.017
"079","Mineral County","2020-03-29",0.048,0.047,0.001,0.001
"081","Moffat County","2020-03-29",0.253,0.24,0.011,0.011
"083","Montezuma County","2020-03-29",0.289,0.285,0.012,0.012
"085","Montrose County","2020-03-29",0.342,0.267,0.013,0.013
"087","Morgan County","2020-03-29",0.31,0.275,0.012,0.012
"089","Otero County","2020-03-29",0.318,0.202,0.008,0.008
"091","Ouray County","2020-03-29",0.183,0.182,0.01,0.01
"093","Park County","2020-03-29",0.114,0.113,0.011,0.011
"095","Phillips County","2020-03-29",0.395,0.289,0.024,0.024
"097","Pitkin County","2020-03-29",0.137,0.137,0.009,0.009
"099","Prowers County","2020-03-29",0.254,0.175,0.012,0.012
"101","Pueblo County","2020-03-29",0.346,0.25,0.013,0.012
"103","Rio Blanco County","2020-03-29",0.165,0.163,0.013,0.013
"105","Rio Grande County","2020-03-29",0.252,0.133,0.007,0.007
"107","Routt County","2020-03-29",0.115,0.115,0.006,0.006
"109","Saguache County","2020-03-29",0.07,0.031,0.002,0.002
"111","San Juan County","2020-03-29",0.024,0.024,0.003,0.003
"113","San Miguel County","2020-03-29",0.061,0.06,0.004,0.004
"115","Sedgwick County","2020-03-29",0.329,0.114,0.007,0.007
"117","Summit County","2020-03-29",0.067,0.067,0.004,0.004
"119","Teller County","2020-03-29",0.256,0.254,0.014,0.014
"121","Washington County","2020-03-29",0.344,0.113,0.008,0.008
"123","Weld County","2020-03-29",0.333,0.315,0.018,0.018
"125","Yuma County","2020-03-29",0.403,0.141,0.01,0.01
"001","Adams County","2020-03-28",0.323,0.305,0.019,0.018
"003","Alamosa County","2020-03-28",0.27,0.222,0.021,0.019
"005","Arapahoe County","2020-03-28",0.37,0.357,0.019,0.019
"007","Archuleta County","2020-03-28",0.142,0.141,0.007,0.007
"009","Baca County","2020-03-28",0.209,0.064,0.012,0.004
"011","Bent County","2020-03-28",0.342,0.107,0.021,0.01
"013","Boulder County","2020-03-28",0.386,0.384,0.02,0.02
"014","Broomfield County","2020-03-28",0.387,0.385,0.019,0.019
"015","Chaffee County","2020-03-28",0.264,0.251,0.012,0.012
"017","Cheyenne County","2020-03-28",0.077,0.026,0.005,0.003
"019","Clear Creek County","2020-03-28",0.18,0.179,0.012,0.012
"021","Conejos County","2020-03-28",0.092,0.03,0.006,0.002
"023","Costilla County","2020-03-28",0.027,0.011,0.002,0.001
"025","Crowley County","2020-03-28",0.286,0.077,0.016,0.007
"027","Custer County","2020-03-28",0.118,0.117,0.008,0.008
"029","Delta County","2020-03-28",0.333,0.165,0.025,0.011
"031","Denver County","2020-03-28",0.326,0.31,0.017,0.016
"033","Dolores County","2020-03-28",0.054,0.031,0.002,0.001
"035","Douglas County","2020-03-28",0.395,0.394,0.023,0.023
"037","Eagle County","2020-03-28",0.073,0.073,0.005,0.005
"039","Elbert County","2020-03-28",0.355,0.336,0.019,0.018
"041","El Paso County","2020-03-28",0.373,0.364,0.02,0.019
"043","Fremont County","2020-03-28",0.363,0.224,0.021,0.015
"045","Garfield County","2020-03-28",0.3,0.297,0.02,0.02
"047","Gilpin County","2020-03-28",0.179,0.178,0.009,0.009
"049","Grand County","2020-03-28",0.012,0.012,0.001,0.001
"051","Gunnison County","2020-03-28",0.136,0.135,0.01,0.01
"053","Hinsdale County","2020-03-28",0.024,0.024,0.003,0.003
"055","Huerfano County","2020-03-28",0.151,0.077,0.01,0.005
"057","Jackson County","2020-03-28",0.024,0.012,0.002,0.001
"059","Jefferson County","2020-03-28",0.399,0.394,0.022,0.021
"061","Kiowa County","2020-03-28",0.159,0.047,0.006,0.004
"063","Kit Carson County","2020-03-28",0.247,0.203,0.012,0.01
"065","Lake County","2020-03-28",0.196,0.192,0.013,0.013
"067","La Plata County","2020-03-28",0.231,0.23,0.013,0.013
"069","Larimer County","2020-03-28",0.345,0.342,0.019,0.019
"071","Las Animas County","2020-03-28",0.238,0.098,0.017,0.01
"073","Lincoln County","2020-03-28",0.155,0.078,0.006,0.003
"075","Logan County","2020-03-28",0.362,0.254,0.02,0.016
"077","Mesa County","2020-03-28",0.359,0.345,0.02,0.019
"079","Mineral County","2020-03-28",0.048,0.046,0.002,0.002
"081","Moffat County","2020-03-28",0.242,0.228,0.023,0.022
"083","Montezuma County","2020-03-28",0.277,0.273,0.011,0.011
"085","Montrose County","2020-03-28",0.329,0.254,0.019,0.015
"087","Morgan County","2020-03-28",0.298,0.263,0.016,0.016
"089","Otero County","2020-03-28",0.31,0.194,0.015,0.01
"091","Ouray County","2020-03-28",0.173,0.171,0.011,0.01
"093","Park County","2020-03-28",0.103,0.102,0.012,0.012
"095","Phillips County","2020-03-28",0.372,0.265,0.026,0.019
"097","Pitkin County","2020-03-28",0.129,0.128,0.009,0.009
"099","Prowers County","2020-03-28",0.242,0.163,0.018,0.014
"101","Pueblo County","2020-03-28",0.334,0.238,0.019,0.016
"103","Rio Blanco County","2020-03-28",0.153,0.151,0.011,0.011
"105","Rio Grande County","2020-03-28",0.245,0.126,0.012,0.008
"107","Routt County","2020-03-28",0.11,0.109,0.007,0.007
"109","Saguache County","2020-03-28",0.069,0.03,0.005,0.003
"111","San Juan County","2020-03-28",0.02,0.02,0.002,0.002
"113","San Miguel County","2020-03-28",0.057,0.056,0.005,0.005
"115","Sedgwick County","2020-03-28",0.321,0.107,0.017,0.009
"117","Summit County","2020-03-28",0.063,0.063,0.006,0.006
"119","Teller County","2020-03-28",0.242,0.241,0.012,0.012
"121","Washington County","2020-03-28",0.336,0.104,0.021,0.009
"123","Weld County","2020-03-28",0.315,0.297,0.018,0.017
"125","Yuma County","2020-03-28",0.393,0.131,0.028,0.014
"001","Adams County","2020-03-27",0.305,0.288,0.023,0.021
"003","Alamosa County","2020-03-27",0.249,0.203,0.024,0.019
"005","Arapahoe County","2020-03-27",0.351,0.338,0.024,0.023
"007","Archuleta County","2020-03-27",0.135,0.134,0.009,0.009
"009","Baca County","2020-03-27",0.201,0.06,0.028,0.009
"011","Bent County","2020-03-27",0.326,0.097,0.037,0.013
"013","Boulder County","2020-03-27",0.367,0.365,0.024,0.024
"014","Broomfield County","2020-03-27",0.368,0.367,0.023,0.023
"015","Chaffee County","2020-03-27",0.252,0.239,0.013,0.013
"017","Cheyenne County","2020-03-27",0.072,0.023,0.004,0.002
"019","Clear Creek County","2020-03-27",0.168,0.167,0.011,0.011
"021","Conejos County","2020-03-27",0.086,0.028,0.011,0.004
"023","Costilla County","2020-03-27",0.025,0.01,0.002,0.001
"025","Crowley County","2020-03-27",0.273,0.07,0.031,0.009
"027","Custer County","2020-03-27",0.11,0.109,0.007,0.007
"029","Delta County","2020-03-27",0.313,0.153,0.04,0.017
"031","Denver County","2020-03-27",0.31,0.294,0.021,0.02
"033","Dolores County","2020-03-27",0.052,0.03,0.005,0.002
"035","Douglas County","2020-03-27",0.373,0.371,0.029,0.029
"037","Eagle County","2020-03-27",0.068,0.068,0.006,0.006
"039","Elbert County","2020-03-27",0.337,0.318,0.022,0.021
"041","El Paso County","2020-03-27",0.353,0.345,0.024,0.023
"043","Fremont County","2020-03-27",0.344,0.209,0.027,0.014
"045","Garfield County","2020-03-27",0.281,0.278,0.024,0.023
"047","Gilpin County","2020-03-27",0.17,0.169,0.015,0.015
"049","Grand County","2020-03-27",0.011,0.011,0.001,0.001
"051","Gunnison County","2020-03-27",0.127,0.126,0.012,0.012
"053","Hinsdale County","2020-03-27",0.022,0.022,0.001,0.001
"055","Huerfano County","2020-03-27",0.143,0.072,0.012,0.006
"057","Jackson County","2020-03-27",0.023,0.011,0.003,0.002
"059","Jefferson County","2020-03-27",0.377,0.372,0.026,0.026
"061","Kiowa County","2020-03-27",0.153,0.043,0.017,0.005
"063","Kit Carson County","2020-03-27",0.236,0.194,0.013,0.008
"065","Lake County","2020-03-27",0.182,0.179,0.015,0.015
"067","La Plata County","2020-03-27",0.218,0.216,0.014,0.014
"069","Larimer County","2020-03-27",0.326,0.323,0.023,0.023
"071","Las Animas County","2020-03-27",0.222,0.088,0.026,0.01
"073","Lincoln County","2020-03-27",0.15,0.075,0.009,0.004
"075","Logan County","2020-03-27",0.343,0.239,0.027,0.019
"077","Mesa County","2020-03-27",0.34,0.326,0.026,0.024
"079","Mineral County","2020-03-27",0.045,0.044,0.005,0.004
"081","Moffat County","2020-03-27",0.219,0.207,0.024,0.022
"083","Montezuma County","2020-03-27",0.266,0.262,0.014,0.014
"085","Montrose County","2020-03-27",0.311,0.24,0.027,0.019
"087","Morgan County","2020-03-27",0.281,0.247,0.018,0.015
"089","Otero County","2020-03-27",0.296,0.184,0.023,0.015
"091","Ouray County","2020-03-27",0.162,0.161,0.014,0.014
"093","Park County","2020-03-27",0.091,0.09,0.007,0.007
